aro_id	name	definition	definition_refs	parent_ids	drug_class_id	drug_class_label	synonyms	xrefs	classification
ARO:3009105	first-generation cephalosporin	First-generation cephalosporin antibiotics include those with a relatively narrow spectrum of activity, primarily effective against gram-positive cocci and with minimal coverage against gram-negative bacteria.		ARO:0000032	ARO:0000032	cephalosporin	1st-generation cephalosporin		classified_as_drug_subclass
ARO:3009106	second-generation cephalosporin	Second-generation cephalosporin antibiotics have increased efficacy against gram-negative bacteria compared to first-generation cephalosporins. This subclass also includes cephamycin antibiotics.		ARO:0000032	ARO:0000032	cephalosporin	2nd-generation cephalosporin		classified_as_drug_subclass
ARO:3009107	third-generation cephalosporin	Third generation cephalosporin antibiotics have a marked activity against gram-negative bacteria, but diminished activity against gram-positive bacteria.		ARO:0000032	ARO:0000032	cephalosporin	3rd-generation cephalosporin		classified_as_drug_subclass
ARO:3009108	fourth-generation cephalosporin	Fourth-generation cephalosporins have activity against gram-positive cocci and a broad array of gram-negative bacteria, including Pseudomonas and many of the Enterobacteriaceae with inducible chromosomal beta-lactamases.		ARO:0000032	ARO:0000032	cephalosporin	4th-generation cephalosporin		classified_as_drug_subclass
ARO:3009109	other cephalosporins and penems	This subfamily includes other penem and cephalosporin antibiotics without defined classification by generation.		ARO:0000032	ARO:0000032	cephalosporin			
ARO:3009110	cefazedone	Cefazedone is a semisynthetic first-generation cephalosporin with antibacterial activity. Cefazedone binds to and inactivates penicillin-binding proteins (PBPs) located on the inner membrane of the bacterial cell wall.	PMID:39575	ARO:3009105	ARO:0000032	cephalosporin		CAS:56187-47-4|CHEBI:131731|ChEMBL:CHEMBL2107636|PubChem:71736	classified_as_antibiotic
ARO:3009111	cefatrizine	Cefatrizine is a broad-spectrum, semisynthetic, first-generation cephalosporin with antibacterial activity. Cefatrizine binds to and inactivates penicillin-binding proteins located on the inner membrane of the bacterial cell wall causing cell lysis.	PMID:808525	ARO:3009105	ARO:0000032	cephalosporin		CAS:51627-14-6|CHEBI:131730|ChEMBL:CHEMBL1095284|PubChem:6410758	classified_as_antibiotic
ARO:3009112	cefacetrile	Cefacetrile is a broad-spectrum first-generation cephalosporin with antibacterial activity. Cefacetrile binds to and inactivates penicillin-binding proteins located on the inner membrane of the bacterial cell wall causing cell lysis.	PMID:4661097	ARO:3009105	ARO:0000032	cephalosporin	cephacetrile	CAS:10206-21-0|CHEBI:135437|ChEMBL:CHEMBL2110602|PubChem:91562	classified_as_antibiotic
ARO:3009113	cefroxadine	Cefroxadine is a semisynthetic first-generation cephalosporin with antibacterial activity. Cefroxadine binds to and inactivates penicillin-binding proteins located on the inner membrane of the bacterial cell wall causing cell lysis.	PMID:6998373	ARO:3009105	ARO:0000032	cephalosporin	cephroxadine	CAS:51762-05-1|CHEBI:31379|ChEMBL:CHEMBL3186538|PubChem:5284529	classified_as_antibiotic
ARO:3009114	ceftezole	Ceftezole is a first-generation cephalosporin antibiotic with antibacterial activity. Ceftezole binds to and inactivates penicillin-binding proteins located on the inner membrane of the bacterial cell wall causing cell lysis. It is a cephalosporin and a thiadiazole.	PMID:994325|PMID:825020	ARO:3009105	ARO:0000032	cephalosporin	cephtezole	CAS:26973-24-0|CHEBI:135716|ChEMBL:CHEMBL1697829|PubChem:65755	classified_as_antibiotic
ARO:3009115	ceforanide	Ceforanide is a second-generation cephalosporin antibiotic. It is effective against many coliforms, including Escherichia coli, Klebsiella, Enterobacter and Proteus, and most strains of Salmonella, Shigella, Hemophilus, Citrobacter species.	PMID:315929|PMID:426520	ARO:3009106	ARO:0000032	cephalosporin	cephoranide	CAS:60925-61-3|CHEBI:3495|ChEMBL:CHEMBL1201046|PubChem:43507	classified_as_antibiotic
ARO:3009116	cefminox	Cefminox is a second-generation cephalosporin and cephamycin antibiotic. It has broad-spectrum activity, and is especially effective against Gram-negative and anaerobic bacteria.	PMID:6434763|PMID:6434760	ARO:3009106	ARO:0000032	cephalosporin	cephminox	CAS:84305-41-9|CHEBI:135817|ChEMBL:CHEMBL1276342|PubChem:71141	classified_as_antibiotic
ARO:3009117	cefbuperazone	Cefbuperazone is a second-generation cephalosporin and cephamycin antibiotic.	PMID:7143714	ARO:3009106	ARO:0000032	cephalosporin		CAS:76610-84-9|CHEBI:135856|ChEMBL:CHEMBL1908372|PubChem:127527	classified_as_antibiotic
ARO:3009118	cefmenoxime	Cefmenoxime is a broad-spectrum and third-generation cephalosporin antibiotic that is typically used in the treatment of female gynecologic and obstetric infections. It is reported to exhibit high activity against a wide variety of gram-positive and gram-negative bacteria.	PMID:6941742	ARO:3009107	ARO:0000032	cephalosporin		CAS:65085-01-0|CHEBI:55490|ChEMBL:CHEMBL1201224|PubChem:9570757	classified_as_antibiotic
ARO:3009119	cefodizime	Cefodizime is a third-generation, aminothiazolyl cephalosporin for parenteral use. Cefodizime has broad-spectrum activity and is stable to most beta-lactamases.	PMID:6275785|PMID:6295264	ARO:3009107	ARO:0000032	cephalosporin	cephodizime	CAS:69739-16-8|CHEBI:63214|ChEMBL:CHEMBL2303613|PubChem:5361871	classified_as_antibiotic
ARO:3009120	cefpiramide	Cefpiramide is a third-generation cephalosporin antibiotic.	PMID:6275785	ARO:3009107	ARO:0000032	cephalosporin		CAS:70797-11-4|CHEBI:59213|ChEMBL:CHEMBL1201204|PubChem:636405	classified_as_antibiotic
ARO:3009121	cefteram	Cefteram is a third-generation cephalosporin antibiotic compound.	PMID:3840213|PMID:3761550	ARO:3009107	ARO:0000032	cephalosporin		CAS:82547-58-8|CHEBI:135776|ChEMBL:CHEMBL2105953|PubChem:6537431	classified_as_antibiotic
ARO:3009122	cefozopran	Cefozopran is a fourth-generation cephalosporin antibiotic with broad-spectrum activity.	PMID:1889877	ARO:3009108	ARO:0000032	cephalosporin	cephozopran	CAS:113359-04-9|CHEBI:3502|ChEMBL:CHEMBL1276663|PubChem:9571080	classified_as_antibiotic
ARO:3009123	penicillin with extended spectrum	Pencillin-like antibiotics with extended spectrum activity gram-negative bacteria, such as ampicillin and similar antibiotic compounds.		ARO:3000008	ARO:3000008	penicillin beta-lactam			
ARO:3009124	beta-lactamase sensitive penicillin	Pencillin-like beta-lactam antibiotics with narrow spectrum activity against beta-lactam susceptible bacteria.		ARO:3000008	ARO:3000008	penicillin beta-lactam			
ARO:3009125	beta-lactamase resistant penicillin	Penicillin-like antibiotic compounds resistant to penicillinase activity.		ARO:3000008	ARO:3000008	penicillin beta-lactam			
ARO:3009126	azidocillin	Azidocillin is a narrow-spectrum, semisynthetic penicillin derivative with antibacterial activity.	PMID:4999682	ARO:3009124	ARO:3000008	penicillin beta-lactam		CAS:17243-38-8|CHEBI:51758|ChEMBL:CHEMBL2105907|PubChem:15574941	classified_as_antibiotic
ARO:3009127	phenethicillin	Phenethicillin is a penicillin in which the substituent at position 6 of the penam ring is a 2-phenoxypropanamido group. It is a penicillin compound with antibacterial activity.	PMID:13849468	ARO:3009124	ARO:3000008	penicillin beta-lactam		CAS:147-55-7|CHEBI:52427|ChEMBL:CHEMBL1614637|PubChem:272833	classified_as_antibiotic
ARO:3009128	penamecillin	Penamecillin is a semisynthetic derivative penicillanic acid ester that is the acetoxymethyl ester of benzylpenicillin. It is a prodrug for benzylpenicillin with antibacterial activity.	PMID:4959939	ARO:3009124	ARO:3000008	penicillin beta-lactam		CAS:983-85-7|CHEBI:131733|ChEMBL:CHEMBL2106988|PubChem:10250769	classified_as_antibiotic
ARO:3009129	clometocillin	Clometocillin is a penicillin that is benzylpenicillin in which the phenylacetyl group has been replaced by a (3,4-dichlorophenyl)(methoxy)acetyl group. It is a semisynthetic penicillin derivative with antibacterial activity.	PMID:14128892	ARO:3009124	ARO:3000008	penicillin beta-lactam		CAS:1926-49-4|CHEBI:131732|ChEMBL:CHEMBL2106548|PubChem:71807	classified_as_antibiotic
ARO:3009130	pivampicillin	Pivampicillin is a semisynthetic, orally active pivalate ester of ampicillin with antibacterial activity.	PMID:5521364	ARO:3009123	ARO:3000008	penicillin beta-lactam		CAS:33817-20-8|CHEBI:8255|ChEMBL:CHEMBL3182343|PubChem:33478	classified_as_antibiotic
ARO:3009131	epicillin	Epicillin is an extended-spectrum, semisynthetic aminopenicillin with antibacterial activity.	PMID:4343402	ARO:3009123	ARO:3000008	penicillin beta-lactam	dexacillin	CAS:26774-90-3|CHEBI:58974|ChEMBL:CHEMBL2104266|PubChem:71392	classified_as_antibiotic
ARO:3009132	hetacillin	Hetacillin is a semi-synthetic penicillin compound with bactericidal properties. Hetacillin is a prodrug that is converted to ampicillin via esterases.	PMID:5907864	ARO:3009123	ARO:3000008	penicillin beta-lactam		CAS:3511-16-8|CHEBI:5683|ChEMBL:CHEMBL1201116|PubChem:443387	classified_as_antibiotic
ARO:3009133	aspoxicillin	Aspoxicillin is a broad-spectrum, semisynthetic penicillin derivative with antibacterial activity.	PMID:6833130	ARO:3009123	ARO:3000008	penicillin beta-lactam		CAS:63358-49-6|CHEBI:31240|ChEMBL:CHEMBL1318150|PubChem:71961	classified_as_antibiotic
ARO:3009138	5-Fluorouracil	5-Fluorouracil (5FU) is an antimetabolite typically used as a cancer treatment and is cytotoxic. It is a pyrimidine analogue inhibits thymidylate synthase which halts the DNA synthesis. Its cytotoxic effects on eukaryotic cells have also allowed the drug to be explored for fungal infection treatment as well.	PMID:20823283	ARO:3007560	ARO:3007560	pyrimidine antifungal		CAS:51-21-8|CHEBI:46345|ChEMBL:CHEMBL185|PubChem:3385	classified_as_antibiotic
ARO:3009155	atovaquone	Atovaquone is an antimicrobial medication for the prevention and treatment of Pneumocystis jirovecii pneumonia (PCP). It is a naphthoquinone compound having a 4-(4-chlorophenyl)cyclohexyl group at the 2-position and a hydroxy substituent at the 3-position.	PMID:12936966	ARO:3009154	ARO:3009154	napthoquinone antibiotics		CAS:95233-18-4|CHEBI:575568|ChEMBL:CHEMBL1450|PubChem:74989	classified_as_antibiotic
ARO:3009156	neutramycin	Neutramycin is a macrolide first identified from S. rimosus and S. luteoverticillatus.	PMID:14510587|PMID:14274934|PMID:5766558|PMID:5870757|PMID:27199910	ARO:0000000	ARO:0000000	macrolide antibiotic		ChEMBL:CHEMBL3989795|PubChem:6445534	classified_as_antibiotic
ARO:3009159	bifonazole	Bifonazole is an antifungal compound typically used to treat skin infections.	PMID:27799210	ARO:3007500	ARO:3007500	imidazole antibiotic		CAS:60628-96-8|CHEBI:78692|ChEMBL:CHEMBL277535|PubChem:2378	classified_as_antibiotic
ARO:3009160	5-fluorocytosine	An antifungal compound that is converted into fluorouracil inside cells, thereby impairing the synthesis of proteins and DNA. This drug should almost always be used in combination with amphotericin B for systemic fungal infections, but the ratio is important since flucytosine can increase the toxicity of amphotericin B and vice versa. Flucytosine is typically indicated for Candida and Cryptococcus infections.	PMID:14274962	ARO:3000034	ARO:3000034	nucleoside antibiotic		CAS:2022-85-7|CHEBI:5100|ChEMBL:CHEMBL1463|PubChem:3366	classified_as_antibiotic
ARO:3009161	benomyl	A foliar fungicide used to control a wide range of Ascomycetes and Fungi Imperfecti in a wide range of crops.	PMID:34152819	ARO:3009317	ARO:3009317	benzimidazole antifungal		CAS:17804-35-2|ChEMBL:CHEMBL327919|PubChem:28780	classified_as_antibiotic
ARO:3009162	ravuconazole	This compound is a small molecule antifungal drug with a maximum clinical trial phase of II. The compound inhibits 14a demethylase, an enzyme involved in sterol synthesis, resulting in lysis of the fungal cell wall and fungal cell death.	PMID:18775650	ARO:3007499	ARO:3007499	triazole antifungal		ChEMBL:CHEMBL294029|PubChem:467825	classified_as_antibiotic
ARO:3009163	pyrimethamine	Pyrimethamine is a competitive inhibitor of dihydrofolate reductase (DHFR). DHFR is a key enzyme in the redox cycle for production of tetrahydrofolate, a cofactor that is required for the synthesis of DNA and proteins. It is typically used in combination with other drugs to treat parasitic infections, including malaria and toxoplasmosis. When combined with sulfadoxine, it can be used as prophylaxis for Pneumocystis jerovecii (fungi) induced pneumonia (PCP). However, this compound is generally not recommended for PCP prophylaxis unless trimethoprim-sulfamethoxazole, pentamidine, dapsone/pyrimethamine/leucovorin, atovaquone or dapsone cannot be used.	PMID:24543765|PMID:11512524	ARO:3009165	ARO:3000003	antibiotic without defined classification		CAS:58-14-0|CHEBI:8673|ChEMBL:CHEMBL36|PubChem:4993	classified_as_antibiotic
ARO:3009164	pyrifenox	A fungicide used for control of powdery mildew, scab and other fungal pathogens on a range of crops. Resistance was noted by Penicillium digitatum.	PMID:10919801	ARO:3009165	ARO:3000003	antibiotic without defined classification		CAS:88283-41-4|CHEBI:81972|PubChem:55790	classified_as_antibiotic
ARO:3009165	antifungal without defined classification	Antifungal compounds with multiple applications and usages, including antimalarial, anti-cancer, anti-protist, etc. Often include ambiguous drug family classification.		ARO:3000003	ARO:3000003	antibiotic without defined classification			
ARO:3009166	fluxapyroxad	This compound is used to control a number of cereal fungal pathogens including those belonging to the Ascomycetes, Basidiomycetes and Zygomycetes families.	PMID:23593940	ARO:3009539	ARO:3009539	fungal succinate dehydrogenase inhibitor		CAS:907204-31-3|CHEBI:83113|PubChem:16095400	classified_as_antibiotic
ARO:3009167	fludioxinil	A fungicide seed treatment for control of a range of diseases including Fusarium, Rhizoctonia and Alternaria. It has a role as an androgen antagonist, an estrogen receptor agonist and an antifungal agrochemical. It was noted as being the only fungicide still providing protection against multirestitant fungi.	PMID:9241848|PMID:10552734	ARO:3009165	ARO:3000003	antibiotic without defined classification	fludioxonil	CAS:131341-86-1|CHEBI:191042|ChEMBL:CHEMBL485833|PubChem:86398	classified_as_antibiotic
ARO:3009168	isopyrazam	A persisent and broad spectrum fungicide used for the control of Septoria tritici, rusts and other diseases in cereals and some other crops. It is tied to causing cancer.	PMID:35973770	ARO:3009539	ARO:3009539	fungal succinate dehydrogenase inhibitor		CAS:881685-58-1|CHEBI:83126|PubChem:25271089	classified_as_antibiotic
